Security Research Engineer I (Full Time) - United States	2026-01-30	https://jobright.ai/jobs/info/697d11f7727747250d57c881?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
Knoxville, TN
Austin, TX
Durham, NC
RTP, North Carolina, US
Knoxville, Tennessee, US
Austin, Texas, US"	Cisco	$104700-$153000 /yr	10000+	Communications Infrastructure, Enterprise Software	"1. Recent graduate or in your final year of undergraduate degree. Relevant fields include: Cybersecurity, Computer Science, Computer Engineering, or a related field.
2. Strong understanding of operating system concepts in the areas of memory management, computer architecture, or binary analysis
3. Unix experience with an intermediate understanding of security hardening configurations and capabilities
4. Experience implementing or analyzing network protocols and conducting security testing across web applications, APIs, user interfaces, and embedded devices
5. Must be a U.S. citizen with legal right to work in the U.S., with no need for visa sponsorship"	no	
Associate Technical Analyst	2026-01-30	https://jobright.ai/jobs/info/697d11f13f57a3356966c6c9?utm_source=1100&utm_campaign=Software Engineering	On Site	Erie-Meadville Area	enGen	$50K-$91K /yr	10000+	Health Care, Information Technology	"1. Information Systems or Technology
2. Bachelor’s degree in Business Administration, Business Management, Information Systems or related field or relevant experience and/or education as determined by the company in lieu of bachelor's degree.
3. None"	not sure	
Junior Identity Access Management Analyst - Contract	2026-01-30	https://jobright.ai/jobs/info/697d2df2727747250d57f692?utm_source=1100&utm_campaign=Software Engineering	Hybrid	Toronto, ON	Federated Insurance Company of Canada	$62000-$92000 /yr	251-500	Insurance	"1. Bachelor’s Degree in Information Technology or related field
2. Minimum of 1-3 years of working experience in Identity and Access Management or a relevant IT field
3. Minimum 2 years of working experience on IAM systems such as Active Directory, Microsoft Entra ID (formerly Azure Active Directory), Microsoft Exchange
4. Strong knowledge of IAM technologies including Single Sign-On, MFA, access control and identity governance tools.
5. In depth knowledge and experience on LDAP framework.
..."	not sure	
Deep Learning Algorithm Engineer - New College Grad 2026	2026-01-30	https://jobright.ai/jobs/info/697d101b137a0510256604e5?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
US, CA, Santa Clara
US, Remote"	NVIDIA	$124000-$195500 /yr	10000+	AI Infrastructure, Artificial Intelligence (AI)	"1. Pursuing or recently completed a Master’s or PhD in Computer Science, Electrical Engineering, Computer Engineering, or a related field (or equivalent experience).
2. Relevant experience in deep learning, high-performance computing, or related fields.
3. Extensive background in improving deep learning workloads, showcasing a deep understanding of training and inference constraints.
4. Proven ability in GPU performance analysis and profiling, with hands-on experience applying advanced optimization techniques.
5. Solid knowledge of computer architecture and familiarity with the fundamentals of GPU development.
..."	not sure	
Threat Investigation Analyst	2026-01-30	https://jobright.ai/jobs/info/697d0f61727747250d57c5bf?utm_source=1100&utm_campaign=Software Engineering	Hybrid	Downers Grove, IL, US	Sentinel Technologies	$60000-$70000 /yr	251-500	Information Technology, Outsourcing	"1. 1+ years of experience in a Security Operations role (SOC, Incident Response, Threat Intel, Malware Analysis, IDS/IPS, etc.)
2. Experience with SIEM platforms and security investigations
3. Act as a first responder for security alerts in an enterprise environment
4. Analyze logs, alerts, traffic, and artifacts to determine malicious or benign activity
5. Familiarity with network, endpoint, and host-based security telemetry
..."	no	
New Grad 2026 - Technology, Infrastructure & Operations	2026-01-30	https://jobright.ai/jobs/info/697d0e053f57a3356966c221?utm_source=1100&utm_campaign=Software Engineering	Hybrid	"Multi Location
San Diego, CA
Fort Mill, SC"	LPL Financial	$40-$45 /hr	5001-10000	Finance, Financial Services	"1. Bachelor's Degree or advanced degree in Computer Science, or related field required
2. Classroom experience directly related to your preferred role
3. Experiences such as an internship, hackathon, research project or related experience
4. Demonstrated proactive approach to problem solving and task completion, taking ownership of assignments
5. Proficient organizational and communication skills, both oral and written
..."	no	yes
IT Systems Design Engineer - Level 1	2026-01-30	https://jobright.ai/jobs/info/697d0cbe137a051025660252?utm_source=1100&utm_campaign=Software Engineering	On Site	United States-Colorado-Schriever AFB	Northrop Grumman Australia	$63000-$94600 /yr	251-500		"1. Bachelor’s Degree in a STEM (Science, Technology, Engineering or Mathematics) discipline preferred from an accredited university and 0-2 years of related experience, or 4 years of related work experience in lieu of the degree may be considered.
2. Applicants must have a current CompTIA Security+ with Continuing Education (CE) or equivalent certification under DoD 8570.01-M
3. Familiarity administering operating systems (e.g., Windows, Linux).
4. Experience with scripting languages (e.g., Python, PowerShell).
5. Experience with Ansible/Ansible Tower
..."	no	yes
Junior DevOps Engineer	2026-01-30	https://jobright.ai/jobs/info/697d2968137a05102566295f?utm_source=1100&utm_campaign=Software Engineering	Hybrid	New York, NY	Accrete	$80K-$125K /yr	101-250	Analytics, Artificial Intelligence (AI)	"1. Bachelor’s degree in Computer Science, Information Systems, Engineering, or equivalent practical experience.
2. 1–3 years of hands-on experience in DevOps, cloud engineering, or related fields (internship or project experience acceptable).
3. Basic understanding of CI/CD tools (e.g., GitLab CI, Jenkins, GitHub Actions)
4. Basic understanding of cloud platforms (AWS preferred)
5. Basic understanding of Linux systems administration and shell scripting
..."	not sure	
New Grad 2026 - Technology, Data & Analytics	2026-01-30	https://jobright.ai/jobs/info/697d0c40137a0510256601bb?utm_source=1100&utm_campaign=Software Engineering	Hybrid	"Multi Location
Fort Mill, SC
Austin, TX"	LPL Financial	$40-$45 /hr	5001-10000	Finance, Financial Services	"1. Bachelor's Degree or advanced degree in Computer Science, Data Science, or related field required
2. Classroom experience directly related to your preferred role
3. Experiences such as an internship, hackathon, research project or related experience
4. Demonstrated problem solving and analytical skills
5. Proficient organizational and communication skills, both oral and written
..."	no	yes
Junior Software Developer	2026-01-30	https://jobright.ai/jobs/info/697d0c0d727747250d57c263?utm_source=1100&utm_campaign=Software Engineering	On Site	Colorado Springs, CO	KIHOMAC	$36-$48 /hr	251-500	Aerospace, Industrial	"1. DoD 8570 Level II Certification, such as CompTIA Security+ CE or higher
2. 6+ months of professional experience in the required task area
3. Knowledge of various application technologies including React, Tomcat, HTML, JavaScript / JQuery, Ruby, Node.js, REST APIs, PostgreSQL
4. Knowledge of Kinetic Platform
5. Must be a US citizen
..."	no	yes
Software Engineer	2026-01-30	https://jobright.ai/jobs/info/697d2d5f3f57a3356966f3c2?utm_source=1100&utm_campaign=Software Engineering	On Site	Newark, NJ	Prudential plc	$82K-$135K /yr	10000+	Asset Management, Consulting	"1. Bachelor of Computer Science or Engineering or experience in related fields
2. Experience with agile development methodologies and Test-Driven Development (TDD)
3. Knowledge of business concepts tools and processes that are needed for making sound decisions in the context of the company's business
4. Excellent problem solving, communication and collaboration skills
5. Experience with the following: Programming Languages: Python, Java or Java Script; working in distributed systems, object oriented programming, design patterns and design methodology; JAVA services using Spring CLI
..."	not sure	
QA Engineer	2026-01-30	https://jobright.ai/jobs/info/695ed70008ab990f282a2288?utm_source=1100&utm_campaign=Software Engineering	On Site	Toronto, Ontario, Canada	Rumble	CAD65000-CAD80000 /yr	101-250	Content Creators, Content Delivery Network	"1. Knowledge of basic QA methodologies (black-box, white-box) and Agile processes in fast-paced development cycles
2. Experience with testing APIs and validating endpoints
3. Ability to design effective test cases, including edge cases and compatibility testing
4. Strong written and verbal communication for reporting test results and issues
5. Basic experience testing web and mobile applications across various browsers and devices
..."	not sure	
Junior SharePoint Analyst	2026-01-30	https://jobright.ai/jobs/info/697d0851137a05102565fcdb?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
Washington Navy Yard - Washington, D.C.
D.C.-Washington Navy Yard - Washington, UNAVAILABLE, US
UNAVAILABLE, UNAVAILABLE, US
US-D.C.-Washington Navy Yard - Washington"	Nakupuna Companies	$100000-$115000 /yr	501-1000	Environmental Consulting, Information Technology	"1. Bachelor’s degree in Information Systems, Knowledge Management, Communications, or related field
2. 1 - 5 years of experience supporting information management, collaboration platforms, or KM environments within the DoW, or a similar organization
3. SharePoint certification
4. Familiarity with Microsoft SharePoint administration, content management, and permissions control
5. Knowledge of Taxonomy Design Methodologies, Controlled Vocabularies and Metadata Standards, Records and Information Management Principles
..."	no	
SAP BTP/ABAP Developer	2026-01-30	https://jobright.ai/jobs/info/697d07cc137a05102565fc4b?utm_source=1100&utm_campaign=Software Engineering	On Site	Santa Ana, CA	Worldwide Golf	$100K-$140K /yr	251-500		"1. Bachelor’s or master’s degree in computer science, Information Technology, or related field is required.
2. 1+ years of experience working on S/4 HANA or SAP ECC Cloud is required
3. Strong proficiency in SAP ABAP development, including advanced techniques such as Object-Oriented ABAP, AMDP, CDS Views, Workflow, HTML, BADI's and user exits and HANA SQL scripting is required.
4. Hands-on experience with EDI integration
5. Expertise in SAP Fiori, SAPUI5, and JavaScript.
..."	not sure	
